Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,Brentwood,Suffolk_NY,NY,48,96,7,5,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Darlington,Darlington_SC,SC,51.8,82,10,13.8,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Chandler,Maricopa_AZ,AZ,100.4,6,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Carrollton,Dallas_TX,TX,84.2,62,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
2,Hollywood,Broward_FL,FL,80,45,10,14,0,Fair,FALSE,FALSE,FALSE,day
3,Brentwood,Williamson_TN,TN,52,71,10,24.2,0,Overcast,FALSE,FALSE,FALSE,day
3,Clearwater,Pinellas_FL,FL,84.9,72,10,8.1,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Bellingham,Whatcom_WA,WA,53.1,86,5,9.2,0.05,Light Rain,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,72,30,10,6,0,Fair,FALSE,FALSE,TRUE,day
3,New Brunswick,Middlesex_NJ,NJ,81.7,34,10,11.5,0,Light Rain,TRUE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,84.9,67,10,6.9,0,Mostly Cloudy,TRUE,FALSE,TRUE,day
3,Houston,Harris_TX,TX,68,83,10,8.1,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Rancho Cordova,Sacramento_CA,CA,75.2,38,10,13.8,0,Clear,FALSE,FALSE,TRUE,day
3,Saint Louis,St. Louis County_MO,MO,43,93,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
2,Sacramento,Sacramento_CA,CA,50,82,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,New York,New York_NY,NY,75,36,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,63,90,10,0,0,Mostly Cloudy,TRUE,FALSE,FALSE,night
2,Los Angeles,Los Angeles_CA,CA,77,64,10,8,0,Fair,FALSE,FALSE,FALSE,day
4,Union Bridge,Frederick_MD,MD,37.4,75,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,72,31,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Millington,Shelby_TN,TN,21,68,10,16,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,San Diego,San Diego_CA,CA,75,51,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Columbus,Franklin_OH,OH,81,72,10,12.7,0,Clear,TRUE,FALSE,FALSE,day
2,Reno,Washoe_NV,NV,28.4,59,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
3,Dallas,Dallas_TX,TX,57,62,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Cerritos,Los Angeles_CA,CA,81,49,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Dayton,Montgomery_OH,OH,36.9,76,10,5.8,0,Overcast,FALSE,FALSE,TRUE,day
2,Hialeah,Miami-Dade_FL,FL,92,58,10,13,0,Fair,FALSE,FALSE,FALSE,day
3,Long Beach,Los Angeles_CA,CA,73.9,66,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
4,Lancaster,Fairfield_OH,OH,53.1,86,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,El Segundo,Los Angeles_CA,CA,74,45,10,3,0,Fair,FALSE,FALSE,TRUE,night
2,Jacksonville,Duval_FL,FL,48.9,97,4,6.9,0,Overcast,TRUE,FALSE,FALSE,day
2,Holly Springs,Wake_NC,NC,59.7,75,7,10.4,0,Clear,FALSE,FALSE,TRUE,day
3,Sylmar,Los Angeles_CA,CA,57.2,82,7,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Floral Park,Queens_NY,NY,48.9,61,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Bakersfield,Kern_CA,CA,94,23,10,13,0,Fair,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,79,54,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
2,Webster,Sumter_FL,FL,82.4,58,10,5.8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Saint Paul,Ramsey_MN,MN,24.1,34,10,11.5,0,Clear,TRUE,FALSE,FALSE,day
2,Kissimmee,Osceola_FL,FL,84.9,41,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Fort Lauderdale,Broward_FL,FL,70,84,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Baton Rouge,East Baton Rouge_LA,LA,70,81,10,15,0,Overcast,FALSE,FALSE,FALSE,night
2,Los Angeles,Los Angeles_CA,CA,59,90,10,0,0,Overcast,TRUE,FALSE,FALSE,night
2,Jersey City,Hudson_NJ,NJ,51.8,88,8,8.1,0,Overcast,FALSE,FALSE,FALSE,day
3,York,York_PA,PA,55,38,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,86,32,10,7,0,Fair,FALSE,FALSE,FALSE,day
3,Carson,Los Angeles_CA,CA,62.6,77,8,0,0,Mostly Cloudy,TRUE,FALSE,FALSE,night
2,Tulsa,Tulsa_OK,OK,87.1,61,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
3,Taylor,Lackawanna_PA,PA,51.8,88,4,9.2,0.14,Light Rain,FALSE,FALSE,FALSE,day
2,Cordova,Shelby_TN,TN,52,100,0.5,3,0,Fog,FALSE,FALSE,FALSE,twilight
2,Austin,Travis_TX,TX,77,94,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,San Diego,San Diego_CA,CA,53.1,71,10,9.2,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Mountain View,Santa Clara_CA,CA,75.9,35,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Eden Prairie,Hennepin_MN,MN,66,60,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Sterling,Loudoun_VA,VA,70,93,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Cleveland,Cuyahoga_OH,OH,70,87,5,7,0,Mostly Cloudy,FALSE,FALSE,TRUE,twilight
2,Astoria,Clatsop_OR,OR,54,90,4,24,0.1,Light Rain / Windy,FALSE,FALSE,FALSE,night
3,San Clemente,Orange_CA,CA,70,81,7,9.2,0,Overcast,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,60,78,10,3,0,Cloudy,FALSE,FALSE,FALSE,night
2,Baton Rouge,East Baton Rouge_LA,LA,95,44,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Glendale,Maricopa_AZ,AZ,64.4,18,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
2,Raleigh,Wake_NC,NC,72,84,10,0,0,Mostly Cloudy,FALSE,FALSE,TRUE,twilight
2,Oklahoma City,Oklahoma_OK,OK,87.1,31,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
2,Palm Harbor,Pinellas_FL,FL,66.9,70,10,4.6,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Miamisburg,Montgomery_OH,OH,82,60,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Cincinnati,Hamilton_OH,OH,64.9,100,2.5,4.6,0.02,Light Rain,FALSE,FALSE,FALSE,day
2,Benton,Saline_AR,AR,53,34,10,8,0,Fair,TRUE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,84.2,27,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,80.1,67,10,13.8,0,Clear,FALSE,FALSE,FALSE,twilight
3,Memphis,Shelby_TN,TN,27,89,7,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Spartanburg,Spartanburg_SC,SC,77,65,10,5,0,Thunder in the Vicinity,TRUE,FALSE,FALSE,day
3,Seattle,King_WA,WA,73,46,10,8,0,Fair,FALSE,FALSE,FALSE,twilight
2,York,York_PA,PA,55.9,97,7,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Woodbury,Gloucester_NJ,NJ,43,51,10,16.1,0,Overcast,FALSE,FALSE,FALSE,night
2,Charlotte,Mecklenburg_NC,NC,47,44,10,9,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Pomona,Los Angeles_CA,CA,50,82,7,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Arlington,Arlington_VA,VA,90,39,10,12,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Springfield,Union_NJ,NJ,45,60,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Sumter,Sumter_SC,SC,90,59,10,9,0,Fair,FALSE,FALSE,TRUE,day
2,Olympia,Thurston_WA,WA,70,65,10,14,0,Fair,FALSE,FALSE,FALSE,day
2,Lehi,Utah_UT,UT,46,37,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Jacksonville,Duval_FL,FL,75,73,10,13,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Hamilton City,Glenn_CA,CA,72,41,10,20,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,75.9,82,10,11.5,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,79,35,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Yemassee,Hampton_SC,SC,82.9,22,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,64,93,3,10.4,0.08,Thunderstorms and Rain,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,91.4,52,10,21.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,43,93,2,4.6,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Glenview,Cook_IL,IL,32,75,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Pflugerville,Travis_TX,TX,86,55,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,45,82,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Upland,San Bernardino_CA,CA,55.9,90,6,5.8,0.12,Light Rain,FALSE,FALSE,FALSE,day
2,Plainville,Hartford_CT,CT,66.9,44,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,72,87,10,3.5,0,Scattered Clouds,FALSE,FALSE,TRUE,night
2,Middletown,New Castle_DE,DE,45,42,10,0,0,Fair,FALSE,FALSE,TRUE,twilight
3,Arlington,Tarrant_TX,TX,87.1,48,10,16.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,West Haven,New Haven_CT,CT,46.9,90,10,4.6,0,Clear,FALSE,FALSE,FALSE,night
2,Brooklet,Bulloch_GA,GA,96,37,10,3,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Grand Blanc,Genesee_MI,MI,62,67,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,Paradise,Lancaster_PA,PA,73.9,100,0.2,0,0,Fog,FALSE,FALSE,FALSE,day
2,Livermore,Alameda_CA,CA,37,93,10,4.6,0.01,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Baton Rouge,East Baton Rouge_LA,LA,86,46,10,5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Montgomery,Montgomery_AL,AL,84.9,72,9,0,0,Clear,FALSE,FALSE,TRUE,day
3,Jacksonville,Duval_FL,FL,75,71,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,French Camp,San Joaquin_CA,CA,66,59,10,9.2,0,Clear,FALSE,FALSE,FALSE,twilight
2,Wasco,Sherman_OR,OR,35.1,78,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Springfield,Fairfax County_VA,VA,49,76,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Plymouth,Wayne_MI,MI,73,73,10,3,0,Fair,FALSE,FALSE,FALSE,day
3,Castro Valley,Alameda_CA,CA,61,72,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,60.1,96,0.2,5.8,0,Light Drizzle,FALSE,FALSE,TRUE,twilight
2,Houston,Harris_TX,TX,90,57,10,5.8,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Fort Myers,Lee_FL,FL,77,94,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,Punta Gorda,Charlotte_FL,FL,77,100,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Klamath Falls,Klamath_OR,OR,89,16,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,South Jordan,Salt Lake_UT,UT,68,45,10,7,0,Fair,FALSE,FALSE,FALSE,day
3,Charleston,Charleston_SC,SC,64.9,90,10,10.4,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Union,Union_NJ,NJ,53.1,37,10,10.4,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Austin,Travis_TX,TX,70,97,5,0,0,Overcast,FALSE,FALSE,TRUE,day
2,Los Angeles,Los Angeles_CA,CA,61,60,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Detroit,Wayne_MI,MI,29,89,10,8,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Bell Gardens,Los Angeles_CA,CA,84.9,46,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,78.1,33,10,12.7,0,Clear,FALSE,FALSE,TRUE,twilight
3,Seattle,King_WA,WA,68,61,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,62.1,86,10,4.6,0.01,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Irving,Dallas_TX,TX,64,45,10,11.5,0,Overcast,FALSE,FALSE,FALSE,day
3,Dayton,Montgomery_OH,OH,73.9,33,10,21.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,84,76,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,51,41,10,6,0,Cloudy,FALSE,FALSE,FALSE,night
3,Montgomery,Montgomery_AL,AL,68.5,35,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Baltimore,Baltimore County_MD,MD,41,53,10,13,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Glendale,Maricopa_AZ,AZ,80,22,10,10,0,Fair,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,57,49,10,0,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Phoenix,Maricopa_AZ,AZ,54,15,10,11.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Cleveland,Blount_AL,AL,41,49,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
3,Salt Lake City,Salt Lake_UT,UT,46.9,59,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Hopewell,Prince George_VA,VA,77,62,10,12,0,Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,75.2,78,7,6.9,0,Overcast,FALSE,FALSE,TRUE,day
3,Springfield,Fairfax County_VA,VA,36.5,64,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Wauconda,Lake_IL,IL,41,100,10,10.4,0.01,Overcast,FALSE,FALSE,FALSE,day
3,Aurora,Adams_CO,CO,23.9,89,2.5,9.2,0,Light Snow,TRUE,FALSE,FALSE,day
2,Wake Forest,Wake_NC,NC,55.4,72,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,San Diego,San Diego_CA,CA,84.9,20,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Ontario,San Bernardino_CA,CA,62,90,7,6,0,Cloudy,FALSE,FALSE,FALSE,twilight
3,San Antonio,Bexar_TX,TX,80.1,60,10,21.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Bellefontaine,Logan_OH,OH,28.4,93,10,11.5,0,Clear,FALSE,FALSE,FALSE,night
2,Buffalo Grove,Lake_IL,IL,34,56,10,13.8,0,Clear,FALSE,FALSE,TRUE,day
3,Vallejo,Solano_CA,CA,71.1,34,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Clearfield,Davis_UT,UT,32,100,0.6,5.8,0,Light Snow,FALSE,FALSE,FALSE,day
2,Brooksville,Hernando_FL,FL,90,59,10,6.9,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Elgin,Kane_IL,IL,69.1,75,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Vienna,Dooly_GA,GA,69.1,91,10,9.2,0,Light Drizzle,FALSE,FALSE,FALSE,night
2,Anaheim,Orange_CA,CA,72,68,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Sarasota,Sarasota_FL,FL,80,90,10,0,0.01,Light Rain,FALSE,FALSE,FALSE,twilight
2,Ephrata,Lancaster_PA,PA,62.1,100,4,0,0,Clear,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,36,31,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Sandy,Clackamas_OR,OR,66,56,10,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Atlanta,Cobb_GA,GA,82,74,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Portland,Multnomah_OR,OR,55,77,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Hollywood,Broward_FL,FL,75.9,56,10,11.5,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,50,32,10,5,0,Fair,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,91,48,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,El Cajon,San Diego_CA,CA,80.6,51,10,0,0,Clear,TRUE,FALSE,FALSE,day
3,Firebaugh,Fresno_CA,CA,79,39,10,12.7,0,Clear,TRUE,FALSE,FALSE,day
2,Flowood,Rankin_MS,MS,66.9,81,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Grand Rapids,Kent_MI,MI,37,93,1.8,6.9,0.01,Light Drizzle,FALSE,FALSE,FALSE,night
4,Monroe,Snohomish_WA,WA,64.9,63,10,12.7,0,Clear,FALSE,FALSE,FALSE,twilight
2,Lenoir City,Loudon_TN,TN,75,48,10,6,0,Cloudy,FALSE,FALSE,FALSE,day
2,Sandy,Clackamas_OR,OR,70,44,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,57.2,94,4,0,0,Overcast,FALSE,TRUE,FALSE,day
2,Pittsburg,Contra Costa_CA,CA,61,72,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,42,62,10,10,0,Cloudy,FALSE,FALSE,FALSE,day
3,Lake Dallas,Denton_TX,TX,43,93,8,9.2,0.08,Light Rain,FALSE,FALSE,TRUE,day
2,Petaluma,Sonoma_CA,CA,63,48,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Knoxville,Knox_TN,TN,75.9,58,10,8.1,0,Light Rain,FALSE,FALSE,FALSE,day
3,Atlanta,DeKalb_GA,GA,64.9,73,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Saint Petersburg,Pinellas_FL,FL,76,60,10,3,0,Fair,FALSE,FALSE,FALSE,day
3,Long Beach,Los Angeles_CA,CA,77,64,10,3.5,0,Clear,FALSE,FALSE,FALSE,night
3,Olympia,Thurston_WA,WA,53,84,10,7,0,Cloudy,FALSE,FALSE,FALSE,day
2,Chisago City,Chisago_MN,MN,71,61,10,12,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Winter Park,Orange_FL,FL,86,70,10,8.1,0,Light Thunderstorms and Rain,FALSE,FALSE,FALSE,day
2,Omaha,Douglas_NE,NE,56,63,10,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Sherman Oaks,Los Angeles_CA,CA,74,48,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,Warminster,Bucks_PA,PA,72,97,6,0,0.01,Light Rain,FALSE,FALSE,FALSE,day
2,Walnut,Los Angeles_CA,CA,64,83,6,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Hyattsville,Prince George's_MD,MD,86,46,10,6,0,Fair,FALSE,FALSE,FALSE,day
3,Oakland,Alameda_CA,CA,55.9,97,7,3.5,0,Light Rain,FALSE,FALSE,FALSE,night
2,Houston,Harris_TX,TX,60,83,10,14,0,Cloudy,FALSE,FALSE,FALSE,night
3,Boynton Beach,Palm Beach_FL,FL,71,32,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,El Monte,Los Angeles_CA,CA,89.6,29,10,4.6,0,Clear,TRUE,FALSE,FALSE,day
3,Woodside,Queens_NY,NY,50,96,0.5,0,0,Fog,TRUE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,48.2,100,0.8,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Aurora,Arapahoe_CO,CO,14.7,74,10,8.1,0,Partly Cloudy,FALSE,FALSE,TRUE,twilight
2,Bridgeport,Fairfield_CT,CT,67,37,10,9,0,Fair,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,75.9,12,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
3,Dallas,Dallas_TX,TX,75.9,58,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Riverside,Riverside_CA,CA,68,55,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,San Jose,Santa Clara_CA,CA,77,43,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Renovo,Clinton_PA,PA,53,76,10,0,0,Fair,FALSE,FALSE,FALSE,night
2,Edmond,Oklahoma_OK,OK,57,40,10,17.3,0,Overcast,FALSE,FALSE,TRUE,day
3,San Antonio,Bexar_TX,TX,82.9,67,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,48.9,66,7,4.6,0,Light Rain,FALSE,FALSE,FALSE,day
2,Elmore,Elmore_AL,AL,77,75,10,3,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Summerville,Dorchester_SC,SC,80.6,79,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Patterson,Stanislaus_CA,CA,51,92,4,9,0,Light Rain,TRUE,FALSE,FALSE,night
2,Syracuse,Onondaga_NY,NY,18,84,2,20.7,0,Light Snow,FALSE,TRUE,FALSE,day
3,Conshohocken,Montgomery_PA,PA,32,80,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Mira Loma,Riverside_CA,CA,65,63,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Los Altos Hills,Santa Clara_CA,CA,79,32,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,64,75,10,0,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Akron,Summit_OH,OH,33.1,89,2,10.4,0,Light Snow,FALSE,FALSE,FALSE,night
3,Tampa,Hillsborough_FL,FL,91,55,10,6.9,0,Scattered Clouds,TRUE,FALSE,FALSE,day
3,Sacramento,Sacramento_CA,CA,62.6,77,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,Mount Laurel,Burlington_NJ,NJ,66.9,70,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Grand Rapids,Kent_MI,MI,41,76,10,9,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,San Bruno,San Mateo_CA,CA,55,80,10,3,0,Cloudy,FALSE,FALSE,FALSE,day
2,Saint Paul,Dakota_MN,MN,16,81,3,3,0,Cloudy,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,66,70,10,0,0,Cloudy,TRUE,FALSE,FALSE,twilight
3,Seneca,LaSalle_IL,IL,73.4,94,10,0,0.11,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,Columbia,Richland_SC,SC,87.1,55,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Lancaster,Lancaster_PA,PA,33.1,96,1.5,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Flint,Genesee_MI,MI,35.1,57,10,19.6,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Plymouth Meeting,Montgomery_PA,PA,78.8,39,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Visalia,Tulare_CA,CA,72,49,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Baton Rouge,East Baton Rouge_LA,LA,77,84,10,3.5,0,Clear,FALSE,FALSE,FALSE,night
2,Greenville,Greenville_SC,SC,66,96,10,12,0.03,Cloudy,FALSE,FALSE,TRUE,day
2,Dix Hills,Suffolk_NY,NY,73,53,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,66.9,76,10,0,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Tulsa,Tulsa_OK,OK,65,54,10,12,0,Fair,FALSE,FALSE,TRUE,night
2,Fort Pierce,St. Lucie_FL,FL,82,71,10,11.5,0,Light Thunderstorms and Rain,FALSE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,62.6,52,9,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Newhall,Los Angeles_CA,CA,67,26,10,5,0,Mostly Cloudy,TRUE,FALSE,FALSE,night
3,Indianapolis,Marion_IN,IN,28.4,93,0.8,9.2,0.04,Light Snow,FALSE,FALSE,FALSE,day
2,Shreveport,Caddo_LA,LA,71,93,2,0,0,Fog,FALSE,FALSE,FALSE,twilight
2,Elmhurst,DuPage_IL,IL,62.1,75,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Waukegan,Lake_IL,IL,35.1,96,0.5,15,0,Fog,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,51.8,71,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Kirkland,King_WA,WA,44,82,10,8,0,Cloudy,FALSE,FALSE,FALSE,day
3,National City,San Diego_CA,CA,61,87,6,0,0,Clear,FALSE,FALSE,FALSE,night
3,San Bernardino,San Bernardino_CA,CA,70,60,10,0,0,Fair,FALSE,FALSE,FALSE,night
2,Pittsburg,Contra Costa_CA,CA,69.1,63,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
3,San Bernardino,San Bernardino_CA,CA,66.2,73,1,0,0,Overcast,FALSE,FALSE,FALSE,day
3,Compton,Los Angeles_CA,CA,70,63,10,8,0,Cloudy,FALSE,FALSE,FALSE,day
2,Garner,Wake_NC,NC,82.9,54,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,81,58,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Salt Lake City,Salt Lake_UT,UT,94,17,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,Hinsdale,Dupage_IL,IL,70,81,6,6.9,0,Haze,FALSE,FALSE,FALSE,day
2,Lake Elsinore,Riverside_CA,CA,57.2,14,10,0,0,Clear,FALSE,FALSE,FALSE,night
3,Seattle,King_WA,WA,48,83,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,Jamaica,Queens_NY,NY,79,88,10,6,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,55.9,77,9,0,0,Scattered Clouds,FALSE,FALSE,FALSE,night
2,Northbrook,Cook_IL,IL,60,83,2,7,0,Haze,FALSE,FALSE,FALSE,day
